obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.17056425244126316,-45.77735900878906,17.9957332611084,-0.6672797203063965,0.5995318293571472,-44.962215423583984,18.602886199951172,-0.7398564219474792,0.4238702058792114,-19.211240768432617,-0.09396744519472122,0.6725941896438599,200.0,10.0,-1524.0882568359375,-1524.0882568359375,140.00677490234375,140.00677490234375,3.955596685409546,10.0,1,2000,505.6127201686459,43.930606842041016,23.453027725219727,0.4830963611602783
0.0,1.0,0.15440959267203633,-84.67860412597656,31.792478561401367,-0.8636533617973328,0.4670211970806122,-83.11339569091797,32.62730026245117,-0.8311682939529419,0.46162065863609314,-41.710391998291016,-0.4756801426410675,0.6614139080047607,200.0,20.0,-1429.8157958984375,-1429.8157958984375,171.98873901367188,171.98873901367188,7.690240859985352,20.0,2,4000,520.1397554156216,81.07959747314453,37.101219177246094,0.38930684328079224
0.0,1.0,0.14259466822295333,-118.10873413085938,40.514652252197266,-0.8572739362716675,0.4909183084964752,-116.28486633300781,41.98164749145508,-0.9180536270141602,0.309836208820343,-57.824989318847656,-0.5714191794395447,0.645179271697998,200.0,30.0,-1395.11474609375,-1395.11474609375,209.70668029785156,209.70668029785156,11.699532270431519,30.0,3,6000,512.8410146073899,115.78689575195312,61.11161804199219,0.10975631326436996
0.0,1.0,0.12908909295101373,-153.9451446533203,33.5828857421875,-0.8700105547904968,0.4748004972934723,-152.7627716064453,34.7038688659668,-0.8083822727203369,0.5455576181411743,-72.55220031738281,-0.5732508301734924,0.6653292775154114,200.0,40.0,-1355.0133056640625,-1355.0133056640625,214.486083984375,214.486083984375,15.577643156051636,40.0,4,8000,513.5565065818151,145.3342742919922,159.72276306152344,0.2248823344707489
0.0,1.0,0.12654552784140155,-182.80673217773438,35.529296875,-0.8206301927566528,0.5439023375511169,-181.77713012695312,36.918888092041016,-0.8832498788833618,0.43799665570259094,-89.2618408203125,-0.5979623794555664,0.6607884168624878,200.0,50.0,-1311.7967529296875,-1311.7967529296875,236.62579345703125,236.62579345703125,19.346765279769897,50.0,5,10000,516.8822723277974,175.40650939941406,146.8450927734375,0.2273513227701187
0.0,1.0,0.12160776493778987,-207.55978393554688,38.66139602661133,-0.8631665706634521,0.48801687359809875,-206.41232299804688,40.43842697143555,-0.853367805480957,0.486782431602478,-107.27471160888672,-0.6505722403526306,0.6313737630844116,200.0,60.0,-1302.6510009765625,-1302.6510009765625,220.9816131591797,220.9816131591797,22.98779845237732,60.0,6,12000,522.0160610360233,201.6815948486328,202.80572509765625,0.4379205107688904
0.0,1.0,0.11230273064362171,-230.334228515625,36.809059143066406,-0.8432140350341797,0.5219265222549438,-229.5115966796875,38.49510192871094,-0.8248031735420227,0.5267336964607239,-123.55615997314453,-0.6803350448608398,0.6138360500335693,200.0,70.0,-1297.506591796875,-1297.506591796875,214.5250701904297,214.5250701904297,26.749911785125732,70.0,7,14000,523.3662119134423,225.38275146484375,279.1219787597656,0.08686448633670807
0.0,1.0,0.09769921704229322,-246.50338745117188,39.47852325439453,-0.8247185945510864,0.5393301844596863,-245.7642364501953,41.618656158447266,-0.7850466966629028,0.592259407043457,-133.84909057617188,-0.6364057660102844,0.6577174663543701,200.0,80.0,-1265.8697509765625,-1265.8697509765625,250.4690399169922,250.4690399169922,30.770383834838867,80.0,8,16000,519.9805139214568,240.19796752929688,214.12562561035156,0.39139077067375183
0.0,1.0,0.09203708190275892,-265.57745361328125,38.05965805053711,-0.8399322628974915,0.5296414494514465,-264.8753662109375,39.70562744140625,-0.7935066819190979,0.58953458070755,-146.14178466796875,-0.6461703777313232,0.65773606300354,200.0,90.0,-1257.8568115234375,-1257.8568115234375,245.69688415527344,245.69688415527344,35.08879470825195,90.0,9,18000,512.9842774498857,256.3180847167969,192.63909912109375,0.06413759291172028
0.0,1.0,0.09022358778821578,-278.4225158691406,40.34014129638672,-0.8260139226913452,0.549475908279419,-277.66259765625,42.412994384765625,-0.8770382404327393,0.47638434171676636,-155.92068481445312,-0.6355805397033691,0.6673534512519836,200.0,100.0,-1232.157470703125,-1232.157470703125,286.9319152832031,286.9319152832031,39.30718111991882,100.0,10,20000,508.8128792289571,268.17279052734375,414.705078125,0.2524528503417969
0.0,1.0,0.0833199695945773,-289.15673828125,44.31658172607422,-0.8101258277893066,0.5785520076751709,-287.70843505859375,46.25910949707031,-0.7989815473556519,0.586825966835022,-164.7069549560547,-0.6178519129753113,0.685691237449646,200.0,110.0,-1217.231689453125,-1186.5458984375,296.9951171875,302.30023193359375,43.50329947471619,110.0,11,22000,505.70876842999564,276.476806640625,433.3406677246094,0.4960114359855652
0.0,1.0,0.0833199695945773,-297.64849853515625,49.012332916259766,-0.814358115196228,0.5753343105316162,-295.8789978027344,51.45531463623047,-0.8196628093719482,0.5608872175216675,-170.41604614257812,-0.5702461004257202,0.7261453866958618,200.0,120.0,-1181.6771240234375,-1132.04931640625,325.536865234375,324.8945617675781,47.82266116142273,120.0,12,24000,501.85412976056136,280.2254943847656,382.3009033203125,0.2813088297843933
0.0,1.0,0.07694459401832851,-306.26373291015625,51.45098114013672,-0.8124163150787354,0.5802168846130371,-304.1143798828125,53.82789611816406,-0.8842780590057373,0.4512467086315155,-180.1789093017578,-0.5859867334365845,0.7138479351997375,200.0,130.0,-1176.6168212890625,-1111.067626953125,351.75091552734375,345.8999938964844,52.007500410079956,130.0,13,26000,499.9278910732028,289.6724853515625,562.8679809570312,0.3326031565666199
0.0,1.0,0.07694459401832851,-313.08837890625,54.20366287231445,-0.7815130352973938,0.6229794025421143,-311.12091064453125,56.541683197021484,-0.7492890357971191,0.660243570804596,-184.55117797851562,-0.5650772452354431,0.7198358178138733,200.0,140.0,-1146.49560546875,-1063.088623046875,412.496826171875,389.96697998046875,56.19733762741089,140.0,14,28000,498.2442439825242,290.135009765625,300.6643371582031,0.2685602605342865
0.0,1.0,0.07105704163663924,-316.65838623046875,60.96620559692383,-0.7818218469619751,0.6223503351211548,-314.55633544921875,64.09513854980469,-0.8072817921638489,0.58201664686203,-189.8525390625,-0.5707253813743591,0.7126163840293884,200.0,150.0,-1126.7333984375,-1034.201904296875,446.0329895019531,410.3880920410156,60.01634073257446,150.0,15,30000,499.863864304496,290.33099365234375,367.5799255371094,0.47695818543434143
0.0,1.0,0.06693894750505577,-319.9697265625,62.56439971923828,-0.7819764614105225,0.6220011711120605,-317.78082275390625,65.60247039794922,-0.7820023894309998,0.6211469173431396,-195.55712890625,-0.5743312239646912,0.7075263261795044,200.0,160.0,-1115.917724609375,-1003.8778686523438,474.4337158203125,424.1620788574219,63.99025917053223,160.0,16,32000,500.0761118144702,291.7671813964844,358.8690490722656,0.1617220640182495
0.0,1.0,0.06181699495154324,-320.01922607421875,70.8932876586914,-0.7852573394775391,0.6134754419326782,-317.63250732421875,74.31116485595703,-0.7579196691513062,0.6423307061195374,-197.59690856933594,-0.56596839427948,0.7033727169036865,200.0,170.0,-1089.433837890625,-943.7828369140625,504.77191162109375,446.2455749511719,67.76812815666199,170.0,17,34000,501.7107735571653,288.9644470214844,802.10888671875,0.3444076478481293
0.0,1.0,0.06181699495154324,-323.8536376953125,76.3199691772461,-0.7871695756912231,0.6088870763778687,-321.4332275390625,79.13802337646484,-0.8127734661102295,0.5791363716125488,-204.19082641601562,-0.583916187286377,0.6924048066139221,200.0,180.0,-1092.0263671875,-952.9515380859375,510.7208251953125,443.8108825683594,71.42218446731567,180.0,18,36000,504.04507042870375,289.6923828125,634.2540893554688,0.3228963613510132
0.0,1.0,0.055962119107954095,-326.23480224609375,76.26664733886719,-0.7999293208122253,0.5874013900756836,-323.7042236328125,78.77770233154297,-0.8083741664886475,0.5819515585899353,-207.25408935546875,-0.5921650528907776,0.6823222041130066,200.0,190.0,-1081.4908447265625,-922.7616577148438,527.3875732421875,450.5302734375,75.62777185440063,190.0,19,38000,502.4609223336368,286.8394470214844,546.1702880859375,0.3841407895088196
0.0,1.0,0.051680078090752424,-325.68646240234375,85.34286499023438,-0.7834551930427551,0.6180238723754883,-322.41802978515625,89.82478332519531,-0.8281099796295166,0.5406473278999329,-206.6598358154297,-0.5743817090988159,0.6895155906677246,200.0,200.0,-1056.9327392578125,-881.7081298828125,544.3067626953125,469.04541015625,79.67599749565125,200.0,20,40000,502.0332503798678,278.9382629394531,423.73309326171875,0.23707157373428345
0.0,1.0,0.048684971322958646,-327.66839599609375,86.22241973876953,-0.7820528745651245,0.6215230822563171,-325.105712890625,89.71061706542969,-0.8335563540458679,0.5362117290496826,-207.06475830078125,-0.5650542974472046,0.6934978365898132,200.0,210.0,-1039.17236328125,-843.30712890625,551.2804565429688,476.93115234375,83.60989832878113,210.0,21,42000,502.3328677526007,277.74237060546875,389.17034912109375,0.3148351311683655
0.0,1.0,0.051680078090752424,-326.2985534667969,98.20689392089844,-0.7870112657546997,0.608376145362854,-323.1636962890625,102.90361785888672,-0.8750104904174805,0.4840662479400635,-206.94618225097656,-0.5537566542625427,0.6981455683708191,200.0,220.0,-1024.2301025390625,-835.2938232421875,573.005615234375,486.381591796875,87.74003982543945,220.0,22,44000,501.4814227066556,271.4770812988281,669.8736572265625,0.1214965209364891
0.0,1.0,0.052718847660376544,-327.4591979980469,100.66179656982422,-0.7850487232208252,0.6135669946670532,-324.38116455078125,104.64655303955078,-0.7500218152999878,0.6612630486488342,-210.71401977539062,-0.5582146048545837,0.6958207488059998,200.0,230.0,-1026.5443115234375,-831.4501342773438,569.3682861328125,487.7014465332031,91.71431255340576,230.0,23,46000,501.5574856237835,272.0071716308594,568.3499755859375,0.06862005591392517
0.0,1.0,0.04966353924655011,-330.31109619140625,98.44988250732422,-0.8219656944274902,0.5550798773765564,-327.504150390625,101.36717987060547,-0.8520836234092712,0.5113061666488647,-209.0257568359375,-0.5480326414108276,0.6964028477668762,200.0,240.0,-1009.8927612304688,-818.648681640625,566.5005493164062,498.5502014160156,95.8374571800232,240.0,24,48000,500.8480130043073,262.619384765625,565.8145141601562,0.18132945895195007
0.0,1.0,0.046785300513072836,-328.4307861328125,108.45313262939453,-0.8122142553329468,0.5818595886230469,-324.4601745605469,112.81365966796875,-0.7903839945793152,0.59361732006073,-212.3176727294922,-0.5545125603675842,0.6899350881576538,200.0,250.0,-1010.8002319335938,-836.9002075195312,577.0184326171875,504.372802734375,100.05256247520447,250.0,25,50000,499.7373256920956,264.8778381347656,635.4642944335938,0.2635679543018341
0.0,1.0,0.04320544008261588,-329.5101623535156,110.68999481201172,-0.7940212488174438,0.5942265391349792,-326.6966857910156,114.50228881835938,-0.7954461574554443,0.5921147465705872,-212.43907165527344,-0.549031674861908,0.6922935843467712,200.0,260.0,-1002.5053100585938,-821.0452880859375,579.5513305664062,510.3727111816406,103.95093107223511,260.0,26,52000,500.23601966456073,256.8315124511719,374.6504211425781,0.4889970123767853
0.0,1.0,0.04320544008261588,-332.80133056640625,112.1268310546875,-0.81297767162323,0.5813732743263245,-330.1877136230469,115.85025024414062,-0.8220584392547607,0.5576183199882507,-215.3774871826172,-0.5511548519134521,0.6920754909515381,200.0,270.0,-1003.01171875,-856.0940551757812,574.831298828125,510.35296630859375,107.8381998538971,270.0,27,54000,500.75019866022484,258.047119140625,626.534912109375,0.12939220666885376
0.0,1.0,0.040701478966889394,-336.5361328125,112.8965072631836,-0.8228713274002075,0.5558903813362122,-333.10174560546875,117.38721466064453,-0.8393021821975708,0.5363305807113647,-211.5865478515625,-0.5433962345123291,0.6923531293869019,200.0,280.0,-985.52880859375,-793.8333740234375,580.1066284179688,516.9376220703125,111.43281698226929,280.0,28,56000,502.5449550369931,254.94166564941406,500.92852783203125,0.3624153137207031
0.0,1.0,0.039899499036260555,-334.0757751464844,119.26317596435547,-0.8133424520492554,0.5803385972976685,-330.5348205566406,123.06969451904297,-0.8249332308769226,0.5518211126327515,-213.63417053222656,-0.5480242371559143,0.6886131763458252,200.0,290.0,-985.3351440429688,-802.63916015625,587.9147338867188,519.3650512695312,115.38626742362976,290.0,29,58000,502.6594697535235,254.4058837890625,364.168701171875,0.3625914752483368
0.0,1.0,0.037587132956139066,-334.0335693359375,123.6692123413086,-0.810890793800354,0.5825733542442322,-331.4004211425781,127.20285034179688,-0.8120511770248413,0.5826916098594666,-213.5022430419922,-0.5442326664924622,0.6888697743415833,200.0,300.0,-981.1366577148438,-829.5445556640625,589.36865234375,523.3968505859375,119.18128299713135,300.0,30,60000,503.4347549475884,243.58218383789062,621.6817016601562,0.5249733924865723
0.0,1.0,0.037587132956139066,-338.5245361328125,124.07557678222656,-0.8227874636650085,0.5560727119445801,-334.67340087890625,127.83673095703125,-0.8440696597099304,0.5349398255348206,-215.22727966308594,-0.5503861904144287,0.6849616765975952,200.0,310.0,-981.0094604492188,-858.8672485351562,590.103515625,522.9932250976562,123.37401795387268,310.0,31,62000,502.5369281819182,240.30775451660156,597.05712890625,0.07691014558076859
0.0,1.0,0.04235412222587577,-337.2606201171875,129.1144256591797,-0.8262195587158203,0.5495128631591797,-334.04034423828125,131.97715759277344,-0.8055914044380188,0.5829939246177673,-216.58990478515625,-0.554330050945282,0.681126594543457,200.0,320.0,-978.9229736328125,-879.2471923828125,590.853759765625,525.5969848632812,127.80503964424133,320.0,32,64000,500.7627256182595,244.49009704589844,513.7125854492188,0.06263899803161621
0.0,1.0,0.04320544008261588,-338.302001953125,130.9666290283203,-0.812461793422699,0.5828166604042053,-334.5618896484375,134.1334686279297,-0.8101751208305359,0.582407534122467,-216.79745483398438,-0.5549230575561523,0.6779507994651794,200.0,330.0,-975.470458984375,-858.0003051757812,599.1441040039062,529.675048828125,132.47663283348083,330.0,33,66000,498.20106828167974,242.33753967285156,579.922607421875,0.29329413175582886
0.0,1.0,0.039113321278561465,-339.10418701171875,133.82421875,-0.8111937046051025,0.5825819373130798,-334.4457092285156,138.10398864746094,-0.8120754957199097,0.5822553038597107,-214.7981414794922,-0.5572258830070496,0.6730413436889648,200.0,340.0,-965.6710205078125,-859.5391235351562,595.4017944335938,533.2988891601562,136.92910885810852,340.0,34,68000,496.6073362126701,230.0475616455078,576.50341796875,0.38503775000572205
0.0,1.0,0.03834263432855746,-338.656494140625,137.8158416748047,-0.783893346786499,0.6168882250785828,-333.80609130859375,140.58665466308594,-0.7838200926780701,0.6170604228973389,-218.1265869140625,-0.5667949914932251,0.6684502363204956,200.0,350.0,-970.0117797851562,-868.040771484375,582.0858154296875,531.6715087890625,141.20166325569153,350.0,35,70000,495.7448686227034,234.9965362548828,313.2537841796875,0.22808325290679932
0.0,1.0,0.03612049597631193,-338.22271728515625,139.8199462890625,-0.7865339517593384,0.6103475689888,-332.29937744140625,143.93905639648438,-0.7820619344711304,0.6218374967575073,-220.58993530273438,-0.5723882913589478,0.6650539636611938,200.0,360.0,-972.9506225585938,-896.1084594726562,574.3668212890625,531.068603515625,144.96223306655884,360.0,36,72000,496.6810904943875,240.5132598876953,727.1347045898438,0.4120234549045563
0.0,1.0,0.037587132956139066,-337.4208068847656,144.24932861328125,-0.8118624091148376,0.5819560289382935,-331.55743408203125,148.28897094726562,-0.8161895871162415,0.5712940692901611,-218.49497985839844,-0.5690536499023438,0.6646168231964111,200.0,370.0,-965.9266967773438,-865.7972412109375,586.089599609375,535.3661499023438,148.60103178024292,370.0,37,74000,497.97769984150665,225.1519775390625,841.7027587890625,0.14121495187282562
0.0,1.0,0.03834263432855746,-338.7024841308594,143.37734985351562,-0.801737904548645,0.5855265259742737,-334.537841796875,147.3863525390625,-0.8361806869506836,0.5369582772254944,-219.48992919921875,-0.5725921988487244,0.661224365234375,200.0,380.0,-966.037841796875,-911.4628295898438,586.0347290039062,536.9767456054688,152.70082259178162,380.0,38,76000,497.70524290607415,230.26878356933594,342.728271484375,0.6896260380744934
0.0,1.0,0.0368465179454358,-333.37603759765625,152.9540252685547,-0.7821613550186157,0.6215655207633972,-328.42669677734375,156.81222534179688,-0.8002012968063354,0.5854383111000061,-218.401611328125,-0.5740360617637634,0.6580748558044434,200.0,390.0,-961.337158203125,-891.7433471679688,585.928955078125,538.771728515625,156.63905930519104,390.0,39,78000,497.96008955867796,233.3264617919922,981.7122802734375,0.17786796391010284
0.0,1.0,0.039899499036260555,-335.0496826171875,148.79176330566406,-0.7817756533622742,0.6224092245101929,-331.22735595703125,153.19041442871094,-0.8746106028556824,0.48403212428092957,-220.51820373535156,-0.5809130668640137,0.6532598733901978,200.0,400.0,-965.2711181640625,-917.6746215820312,583.5681762695312,539.7697143554688,160.6893014907837,400.0,40,80000,497.85517304391533,223.77850341796875,706.30029296875,0.17255814373493195
0.0,1.0,0.040701478966889394,-333.29876708984375,148.75784301757812,-0.7978941202163696,0.5894790887832642,-328.384033203125,154.1177215576172,-0.7693859338760376,0.6271101832389832,-215.91217041015625,-0.5792592167854309,0.6499646902084351,200.0,410.0,-953.926513671875,-869.9699096679688,591.2124633789062,542.5263061523438,164.505042552948,410.0,41,82000,498.46496330717207,216.3736114501953,670.2880249023438,0.33288800716400146
0.0,1.0,0.040701478966889394,-333.3635559082031,153.01412963867188,-0.8065054416656494,0.5820839405059814,-330.2093200683594,157.88839721679688,-0.834252119064331,0.5386524796485901,-216.14004516601562,-0.5811889171600342,0.6480292081832886,200.0,420.0,-953.6748657226562,-872.8812255859375,592.205078125,544.0765991210938,168.31370568275452,420.0,42,84000,499.06809228196244,217.18521118164062,607.0274047851562,0.35475191473960876
0.0,1.0,0.04320544008261588,-334.140869140625,152.01547241210938,-0.8119779229164124,0.5827414989471436,-331.2844543457031,156.84591674804688,-0.8098224401473999,0.5822864174842834,-213.7393035888672,-0.5810578465461731,0.6446436643600464,200.0,430.0,-946.7568359375,-852.0017700195312,593.0327758789062,547.55712890625,172.03895139694214,430.0,43,86000,499.88679483156034,219.09791564941406,937.3046264648438,0.17627525329589844
0.0,1.0,0.04320544008261588,-331.78863525390625,155.9250946044922,-0.8111819624900818,0.5825834274291992,-327.45025634765625,161.9061737060547,-0.8107338547706604,0.582430362701416,-213.7875213623047,-0.5872942805290222,0.6403052806854248,200.0,440.0,-945.0746459960938,-875.046630859375,580.8673095703125,545.7978515625,176.28478932380676,440.0,44,88000,499.19224646409043,222.85845947265625,827.87841796875,0.03073633648455143
0.0,1.0,0.04407386942827646,-327.8951110839844,161.4944305419922,-0.811948299407959,0.5826189517974854,-323.153564453125,166.2501678466797,-0.7781786918640137,0.6136109232902527,-212.01995849609375,-0.5886006951332092,0.6375072002410889,200.0,450.0,-939.6057739257812,-833.1846313476562,585.7098388671875,547.1091918945312,180.35629677772522,450.0,45,90000,499.01224192309644,213.3700714111328,698.2951049804688,0.3543452322483063
0.0,1.0,0.04320544008261588,-328.2874755859375,164.01678466796875,-0.8052310943603516,0.5833820700645447,-324.9901428222656,168.8566131591797,-0.7786478996276855,0.6177982687950134,-208.90516662597656,-0.5875141620635986,0.6356194019317627,200.0,460.0,-932.0020141601562,-784.5873413085938,587.6746215820312,549.3970947265625,184.7089879512787,460.0,46,92000,498.080797369033,217.65797424316406,695.1318969726562,0.19823996722698212
0.0,1.0,0.04407386942827646,-329.7398376464844,165.86331176757812,-0.8116799592971802,0.582457423210144,-325.23553466796875,170.70266723632812,-0.8186121582984924,0.565622091293335,-206.77752685546875,-0.5873569250106812,0.6327506899833679,200.0,470.0,-926.3114624023438,-779.7351684570312,583.88818359375,551.342529296875,189.29219388961792,470.0,47,94000,496.5867744911567,211.33047485351562,810.2509155273438,0.4056997001171112
0.0,1.0,0.045863445263280886,-329.408203125,166.54005432128906,-0.8037021160125732,0.5821973085403442,-324.96673583984375,170.65599060058594,-0.7528168559074402,0.654098391532898,-205.5322265625,-0.588603138923645,0.6299053430557251,200.0,480.0,-922.8627319335938,-758.7974853515625,577.4578247070312,552.1106567382812,193.3045608997345,480.0,48,96000,496.6256334210056,207.26593017578125,889.3818969726562,0.11703330278396606
0.0,1.0,0.04320544008261588,-329.7799072265625,169.90676879882812,-0.8041727542877197,0.583469808101654,-325.896240234375,176.5161895751953,-0.7745410203933716,0.6183544993400574,-205.93577575683594,-0.5895038843154907,0.628950834274292,200.0,490.0,-923.1561279296875,-774.2496337890625,583.8343505859375,553.4296264648438,197.3157308101654,490.0,49,98000,496.66592520331983,208.5182647705078,404.9705505371094,0.010183457285165787
0.0,1.0,0.04151957869412388,-332.153076171875,167.64535522460938,-0.7893251180648804,0.5954975485801697,-327.17230224609375,172.3223114013672,-0.8107568025588989,0.5814563035964966,-202.3798370361328,-0.5851195454597473,0.6293373107910156,200.0,500.0,-915.3781127929688,-715.8060302734375,571.8118286132812,555.3665771484375,201.45384860038757,500.0,50,100000,496.39160877171554,200.4175262451172,783.2040405273438,0.11154864728450775
